"FilerEIN","FilerName1","TitleTxt","PersonNm","salutation","suffix","first_name","last_name","PRE","POST","FormYr","N","complete.panel","TOTCOMP","gender","TYPE","BASELINE.MALE","BASELINE.FEMALE","GEN.CHANGE","pre","post","male","GENDER.PRE","GENDER.POST","pre.male","post.male","NTEE1","HEALTH","EDU","HOSP","UNIV","TOTEMPLOYEE","TOTVOLUNTEERS","TOTNETASSETSBEGYEAR","TOTNETASSETSENDYEAR","TOTLIABNABEGYEAR","TOTLIABNAENDYEAR","CONTRIBPRIOR","CONTRIBCURRENT","GROSSRECEIPTS","TOTFUNDEXP","PSRPRIOR","PSRCURRENT","TOTALREVCURRENT","TOTALREVPRIOR","INVINCCURRENT","INVINCPRIOR","SALARIESPRIOR","SALARIESCURRENT","TOTALEXPPRIOR","TOTALEXPCURRENT","REVLESSEXPPRIOR","REVLESSEXPCURRENT","TOTALASSETSBEGYEAR","TOTALASSETSENDYEAR","TOTALLIABBEGYEAR","TOTALLIABENDYEAR","NETASSETSBEGYEAR","NETASSETSENDYEAR","CASHBEGYEAR","CASHENDYEAR","SAVINVBEGYEAR","SAVINVENDYEAR","TOTALPROGSERVEXP","Trustee","TRUST","AvgHrs","RptCmpOrg","RptCmpRltd","OtherComp","totalComp","FISYR","inf.factor"
"160743047","THE HUMANE SOCIETY OF ROCHESTER & MONROE","PRESIDENT/CEO","ALICE CALABRESE SMITH","","","ALICE","SMITH","PRE","",2014,1,TRUE,150856,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"D",0,0,0,0,"122","800","21669308","21949382","23953274","24006048","5106832","5519243","17520304","717040","1068444","1056442","7514895","7389669","1025328","1256683","3236951","3513214","5818640","6161798","1571029","1353097","23953274","24006048","2283966","2056666","21669308","21949382","354716","116656","714177","691901","5078459",0,0,40,118450,0,25086,143536,"2014",1.051
"160743047","THE HUMANE SOCIETY OF ROCHESTER & MONROE","PRESIDENT/CEO","ALICE CALABRESE","","","ALICE","CALABRESE","","POST",2016,1,TRUE,140262,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"D",0,0,0,0,"139","650","22912196","25568664","24729457","26637941","6116301","7485098","21313545","863629","1056071","1032574","9259667","7396521","884572","226570","3930220","4391724","6532009","7301943","864512","1957724","24729457","26637941","1817261","1069277","22912196","25568664","146160","213892","301034","577297","6044182",0,0,40,121136,0,14514,135650,"2016",1.034
"160743058","JEWISH HOME OF ROCHESTER","PRESIDENT & CEO (TO 3/2015)","DANIEL I KATZ","","","DANIEL","KATZ","PRE","",2015,1,TRUE,516353,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"E",1,0,0,0,"1023","119","22657420","34854590","46098146","42523176","2280701","2425900","47158004","0","44591018","43849227","47037968","47815281","8820","22068","29978421","29689891","46964274","45676529","851007","1361439","46098146","47523176","23440726","12668586","22657420","34854590","1770","1770","788993","3986365","38774627",0,0,35,488283,8272,2337,498892,"2015",1.035
"160743058","JEWISH HOME OF ROCHESTER","PRESIDENT & CEO","MICHAEL S KING","","","MICHAEL","KING","","POST",2017,1,TRUE,401143,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"E",1,0,0,0,"1049","120","53634632","53540507","69564800","92428524","23988002","1860023","60467437","0","44130385","45084007","47580456","68892319","-277850","11786","31792910","31682017","47020244","48062765","21872075","-482309","69564800","92428524","15930168","38888017","53634632","53540507","1770","1500","1644108","3308845","39710578",0,0,20,260621,74650,57621,392892,"2017",1.021
"160743070","LEGAL AID SOCIETY OF ROCHESTER NY","PRESIDENT & CEO","ALAN HARRIS","","","ALAN","HARRIS","PRE","",2013,1,TRUE,201463,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"I",0,0,0,0,"65","41","494818","567508","884351","1074647","4154795","4401563","4561653","0","147164","159797","4561653","4302621","293","662","3593161","3779262","4189757","4488963","112864","72690","884351","1074647","389533","507139","494818","567508","265700","37325","0","0","3821892",0,0,40,125640,0,63350,188990,"2013",1.066
"160743070","THE LEGAL AID SOCIETY OF ROCHESTER NY","PRESIDENT & CEO","CARLA PALUMBO","","","CARLA","PALUMBO","","POST",2015,1,TRUE,148211,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"I",0,0,0,0,"77","29","664653","727238","940767","1187010","4547436","4989561","5111739","0","122038","122178","5111739","4669524","0","50","3893876","4178578","4572379","5049154","97145","62585","940767","1187010","276114","459772","664653","727238","39032","46260","0","0","4426778",0,0,40,124502,0,18697,143199,"2015",1.035
"160743080","MEDICAL MOTOR SERVICE OF ROCHESTER","EXECUTIVE DIRECTOR","WILLIAM P MCDONALD","","","WILLIAM","MCDONALD","PRE","",2015,1,TRUE,145111,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"P",0,0,0,0,"262","18","3130132","3484150","4446456","4447836","2578678","1960339","10307549","0","7738564","8339940","10307549","10325974","7270","8732","6386487","6961974","9713012","9881159","612962","426390","4446456","4447836","1316324","963686","3130132","3484150","160722","444355","130985","227708","8644067",0,0,40,140204,0,0,140204,"2015",1.035
"160743080","MEDICAL MOTOR SERVICE OF ROCHESTER","EXECUTIVE DIRECTOR","DAMON MUSTACA","","","DAMON","MUSTACA","","POST",2017,1,TRUE,146024,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"P",0,0,0,0,"260","18","3901950","3902702","4651448","4538500","2463679","2157923","9825263","0","7612466","7640332","9825263","10096295","27008","20150","6733960","6959815","9678495","9824511","417800","752","4651448","4538500","749498","635798","3901950","3902702","610491","591245","25654","21359","8662359",0,0,40,143021,0,0,143021,"2017",1.021
"160743096","GIRL SCOUTS OF WESTERN NEW YORK INC","CEO","CINDY ODOM","","","CINDY","ODOM","PRE","",2013,1,TRUE,182177,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"O",0,0,0,0,"260","6966","12168165","13341086","14110153","14647830","966288","815929","15915039","223184","695203","585836","7201467","6068149","1836126","475156","3504481","3613466","6140594","6091653","-72445","1109814","14110153","14647830","1941988","1306744","12168165","13341086","162751","130609","27051","26052","4976469",0,0,37.5,143067,0,27831,170898,"2013",1.066
"160743096","GIRL SCOUTS OF WESTERN NEW YORK INC","C.E.O.","JUDITH CRANSTON","","","JUDITH","CRANSTON","","POST",2015,1,TRUE,126584,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"O",0,0,0,0,"216","6559","12236192","13134142","13734810","14134048","683787","647141","16142886","395985","497990","511516","6292655","5926249","66982","597111","3412407","3821485","5742936","6312648","183313","-19993","13734810","14134048","1498618","999906","12236192","13134142","255102","180484","9543","14943","5091424",0,0,37.5,108651,0,13652,122303,"2015",1.035
"160743126","ROBERTS WESLEYAN COLLEGE","President","John Martin","","","JOHN","MARTIN","PRE","",2013,1,TRUE,233685,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"B",0,1,0,1,"1325","100","86596114","89265647","100314108","105696025","3450489","1991464","52291672","672273","43584580","44584951","49089249","49140040","1017589","1149466","21363645","21296942","47879418","48875643","1260622","213606","100314108","105696025","13717994","16430378","86596114","89265647","0","0","11907404","12515390","42312290",0,0,40,212969,0,6248,219217,"2013",1.066
"160743126","ROBERTS WESLEYAN COLLEGE","President","Deana Porterfield","","","DEANA","PORTERFIELD","","POST",2015,1,TRUE,228601,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"B",0,1,0,1,"1348","80","91817553","87968892","121649618","122915511","5893808","2378206","60056810","531554","45668462","44876376","49747900","54848519","77276","1371420","18498144","20502942","50950525","52642071","3897994","-2894171","121649618","122915511","29832065","34946619","91817553","87968892","0","0","10746560","8471301","45255294",0,0,50,202541,0,18330,220871,"2015",1.035
"160743132","ROCHESTER FRIENDLY HOME","PRESIDENT/CEO","JAMES DEWHIRST","","","JAMES","DEWHIRST","PRE","",2014,1,TRUE,428356,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"E",1,0,0,0,"466","171","20430889","19196474","43498912","43967141","279815","50213","26259876","0","23626326","24909102","25367918","24431929","321879","349698","15021318","13763872","24777113","23569520","-345184","1798398","43498912","43967141","23068023","24770667","20430889","19196474","4974594","6406920","323737","373393","16326474",0,0,1,0,360754,46816,407570,"2014",1.051
"160743132","ROCHESTER FRIENDLY HOME","PRESIDENT/CEO","GLEN COOPER","","","GLEN","COOPER","","POST",2016,1,TRUE,258852,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"E",1,0,0,0,"531","154","20624208","23511903","44089813","46367620","72829","165329","47096994","0","25585657","26360446","27265406","25998007","636608","254781","14569203","14832509","24479237","24286154","1518770","2979252","44089813","46367620","23465605","22855717","20624208","23511903","365453","546168","7455259","4078795","17103464",0,0,1,0,250000,340,250340,"2016",1.034
"160743137","HEARING AND SPEECH CENTER OF ROCHESTER INC","PRESIDENT","THOMAS GIBBONS","","","THOMAS","GIBBONS","PRE","",2014,1,TRUE,140606,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"E",1,0,0,0,"119","15","552327","-563822","1618901","1669955","667376","703713","6612799","143357","5420921","5888658","6597231","6176312","6937","64102","4444268","4938982","6499878","7049998","-323566","-452767","1618901","1669955","1066574","2233777","552327","-563822","29675","179396","155483","72382","6123605",0,0,40,128036,0,5747,133783,"2014",1.051
"160743137","HEARING AND SPEECH CENTER OF ROCHESTER","PRESIDENT","MARY BALME","","","MARY","BALME","","POST",2016,1,TRUE,126535,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"E",1,0,0,0,"103","15","-918972","-1245365","1392057","1204981","707620","612137","5028672","78151","5791999","4394225","5021446","6477916","20727","-7553","4722546","3750137","6699267","5454077","-221351","-432631","1392057","1204981","2311029","2450346","-918972","-1245365","116164","63145","85662","126612","4537046",0,0,40,120762,0,1612,122374,"2016",1.034
"160743146","ST ANN'S HOME FOR THE AGED","PRESIDENT & CEO","ELIZABETH MULLIN-DIPROSA","","","ELIZABETH","MULLIN-DIPROSA","PRE","",2013,1,TRUE,555164,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"E",1,0,0,0,"1538","413","19049383","35812237","88015426","88742179","1559054","487370","63310323","0","55072828","57051061","59571268","58308560","1254988","671746","39247730","40077913","58393463","60938989","-84903","-1367721","88015426","88742179","68966043","52929942","19049383","35812237","5900","5900","5051512","3316970","53250147",0,0,21,506177,0,14615,520792,"2013",1.066
"160743146","ST ANN'S HOME FOR THE AGED","PRESIDENT/CEO","MICHAEL MCRAE","","","MICHAEL","MCRAE","","POST",2015,1,TRUE,462900,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"E",1,0,0,0,"1583","415","18301786","22775516","83403869","82654326","2048746","1988742","73208592","0","59787216","63396301","67313242","64099979","994248","1469025","40022402","43891244","63160741","65034237","939238","2279005","83403869","82654326","65102083","59878810","18301786","22775516","5900","2124190","3351435","2140720","54636280",0,0,35,430576,0,16670,447246,"2015",1.035
"160743150","ST BONAVENTURE UNIVERSITY","PRESIDENT","SR MARGARET CARNEY","","SR","MARGARET","CARNEY","PRE","",2012,1,TRUE,19528,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"B",0,1,0,1,"1635","1185","121173131","130687921","149825120","156613444","12605988","7382125","84018684","2617952","70325829","69957952","82184806","88038568","1365072","2726681","32278737","33182780","79220577","80043238","8817991","2141568","149825120","156613444","28651989","25925523","121173131","130687921","9828123","1341799","0","0","66550814",0,0,40,0,0,17965,17965,"2012",1.087
"160743150","ST BONAVENTURE UNIVERSITY","PRESIDENT","SR MARGARET CARNEY OSF STD","","SR","MARGARET","STD","","POST",2014,1,TRUE,19655,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"B",0,1,0,1,"1567","1092","136129392","140804171","176218187","178319852","7780710","10020125","105653238","2440491","69204702","68114160","83949494","81358612","2173810","1661608","33384773","32064327","79584551","79447566","1774061","4501928","176218187","178319852","40088795","37515681","136129392","140804171","10020985","13237055","0","0","65616266",0,0,40,0,0,18701,18701,"2014",1.051
"160743164","St Josephs Villa of Rochester","President & CEO","ROGER C BATTAGLIA","","","ROGER","BATTAGLIA","PRE","",2009,1,TRUE,209321,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"F",0,0,0,0,"663","36","5507511","5238336","10712662","12013395","1319410","1905559","21703986","78188","21732527","19786505","21703986","23060727","11922","8790","17870004","17079323","23100243","22267933","-39516","-563947","10712662","12013395","5205151","6775059","5507511","5238336","0","0","1028882","974094","19840489",0,0,35,179785,0,5291,185076,"2009",1.131
"160743164","St Josephs Villa of Rochester","President & CEO","CHRISTINA M GULLO","","","CHRISTINA","GULLO","","POST",2011,1,TRUE,177137,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"F",0,0,0,0,"492","46","4538901","4357328","11211672","10321205","1979139","2013353","20128343","163794","18426711","18008141","20082843","20463400","61349","57550","16417196","15105782","21603723","20143312","-1140323","-60469","11211672","10321205","6672771","5963877","4538901","4357328","0","0","1048930","223765","17579824",0,0,35,156614,0,1685,158299,"2011",1.119
"160743189","FAMILY SERVICE SOCIETY INC","EXECUTIVE DIRECTOR","ROBIN FOSTER","","","ROBIN","FOSTER","PRE","",2015,1,TRUE,111485,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"66","48","728031","790578","1327569","1331285","379451","348039","2105465","8783","1578942","1575388","2105465","2041563","1446","799","1573658","1596231","2018081","2039698","23482","65767","1327569","1331285","599538","540707","728031","790578","183385","237406","181428","232641","1923200",0,0,40,86320,0,21395,107715,"2015",1.035
"160743189","FAMILY SERVICE SOCIETY INC","EXECUTIVE DIRECTOR","HARMONY AYERS-FRIEDLANDER","","","HARMONY","AYERS-FRIEDLANDER","","POST",2017,1,TRUE,85541,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"P",0,0,0,0,"60","31","851824","922495","1380822","1564347","341987","409282","2205145","10300","1640056","1669762","2205145","2127462","1461","1276","1579391","1653718","2025334","2135643","102128","69502","1380822","1564347","528998","641852","851824","922495","250115","10644","343836","463385","2041561",0,0,40,77576,0,6206,83782,"2017",1.021
"160743210","JEWISH FEDERATION OF GREATER BUFFALO","EXECUTIVE DIRECTOR","DANIEL KANTOR","","","DANIEL","KANTOR","PRE","",2010,1,TRUE,142670,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"T",0,0,0,0,"11","0","12910538","13228586","16792333","17248446","2711554","2388604","3031543","315030","0","0","2869509","3165248","475334","448906","621027","647129","2357422","2624700","807826","244809","16792333","17248446","3881795","4019860","12910538","13228586","1514935","1637320","0","0","2156193",0,0,40,125700,0,0,125700,"2010",1.135
"160743210","JEWISH FEDERATION OF GREATER BUFFALO","EXECUTIVE DIRECTOR","MICHAEL WISE","","","MICHAEL","WISE","","POST",2012,1,TRUE,199736,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"T",0,0,0,0,"13","0","13086776","12860885","17034343","16948625","2866344","1989030","2810423","296487","0","0","2400903","3370288","354703","497764","743773","672314","3719507","3088471","-349219","-687568","17034343","16948625","3947567","4087740","13086776","12860885","1892349","1220227","0","0","2516736",0,0,40,183750,0,0,183750,"2012",1.087
"160743231","YOUNG MEN'S CHRISTIAN ASSOCIATION BUFFALO NIAGARA","PRESIDENT/CEO","JOHN MURRAY","","","JOHN","MURRAY","PRE","",2012,1,TRUE,244355,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"P",0,0,0,0,"1291","954","15239416","16348393","25116512","43627248","1696385","1866962","19153432","316724","11285076","11983596","15222127","13768941","541203","219152","8082463","8943759","13120093","13891786","648848","1330341","25116512","43627248","9877096","27278855","15239416","16348393","5300","5600","3112131","1426441","11845715",0,0,40,182942,0,41856,224798,"2012",1.087
"160743231","YOUNG MEN'S CHRISTIAN ASSOCIATION BUFFALO NIAGARA","PRESIDENT/CEO","OLIN B CAMPBELL JR","","JR","OLIN","CAMPBELL","","POST",2014,1,TRUE,254993,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"P",0,0,0,0,"1671","795","18784673","17727987","42174879","39853184","998588","917572","27017606","286501","14502675","16013326","18971793","18204797","1975579","809583","10547449","10920025","17704176","18154151","500621","817642","42174879","39853184","23390206","22125197","18784673","17727987","5750","6250","890364","391795","16016353",0,0,40,205334,0,37285,242619,"2014",1.051
"160743241","Young Mens Christian Association","CEO","Jake Steger","","","JAKE","STEGER","PRE","",2010,1,TRUE,157657,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"P",0,0,0,0,"379","300","7680637","8168575","12553499","12829603","3437178","4163163","5171355","151358","977815","982136","5171355","4423144","26056","8151","2648870","2703211","4608332","4716600","-185188","454755","12553499","12829603","4872862","4661028","7680637","8168575","119573","148397","131830","411069","4282768",0,0,40,138905,0,0,138905,"2010",1.135
"160743241","YOUNG MEN'S CHRISTIAN ASSOCIATION","CEO","JEFF ALEVY","","","JEFF","ALEVY","","POST",2012,1,TRUE,119679,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"P",0,0,0,0,"335","415","8178180","8532868","13082909","13194675","3874764","3819789","4996889","182349","1062440","1162049","4995055","4965522","4301","5556","2816881","2892535","4955916","4833591","9606","161464","13082909","13194675","4904729","4661807","8178180","8532868","117771","195277","439064","650889","4376987",0,0,40,110100,0,0,110100,"2012",1.087
"160743243","THE YWCA OF WESTERN NEW YORK INC","CEO","DEBORAH LYNN WILLIAMS","","","DEBORAH","WILLIAMS","PRE","",2013,1,TRUE,83322,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"35","0","1488896","1419846","1556086","1500884","409265","327522","654750","7428","290498","265751","654750","790857","1239","4611","444409","393784","748992","723800","41865","-69050","1556086","1500884","67190","81038","1488896","1419846","177608","46977","823243","760839","615667",0,0,50,78163,0,0,78163,"2013",1.066
"160743243","THE YWCA OF WESTERN NEW YORK INC","C.E.O.","JILL ANN ROBBINS-JABINE","","","JILL","ROBBINS-JABINE","","POST",2015,1,TRUE,92681,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"P",0,0,0,0,"48","0","1067905","740079","1180583","828083","293720","392105","942480","2537","366693","507876","912718","665394","8731","-725","640964","877268","1017335","1240544","-351941","-327826","1180583","828083","112678","88004","1067905","740079","93844","59935","551588","275343","1030407",0,0,50,89547,0,0,89547,"2015",1.035
"160743900","ALFRED UNIVERSITY","President","Charles Edmondson","","","CHARLES","EDMONDSON","PRE","",2015,1,TRUE,632121,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"B",0,1,0,1,"2161","55","215537404","234151458","268464451","287646931","31652934","48963196","184467409","2171756","70010266","69053993","123855884","105795823","4115750","2157357","37923775","38349989","98595861","99114630","7199962","24741254","268464451","287646931","52927047","53495473","215537404","234151458","8718441","6931355","0","0","88924472",0,0,55,569244,0,41501,610745,"2015",1.035
"160743900","ALFRED UNIVERSITY","President","Mark Zupan","","","MARK","ZUPAN","","POST",2017,1,TRUE,531184,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"B",0,1,0,1,"2049","90","252255041","270830015","301036751","313500632","31658513","32945250","110948746","1599031","68882049","66647289","103780995","104701443","2435629","2093270","38929855","39242454","100943067","101692135","3758376","2088860","301036751","313500632","48781710","42670617","252255041","270830015","8818091","6999725","0","0","91557403",0,0,60,485905,0,34354,520259,"2017",1.021
"160743942","CANISIUS COLLEGE","PRESIDENT","FR VINCENT M COOKE","FR","","VINCENT","COOKE","PRE","",2009,1,TRUE,265631,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"B",0,1,0,1,"2564","32","152510919","163519086","244517669","253778542","9090388","4698888","155219564","1540119","128128754","128792626","138491160","142779799","4235131","5245333","53661815","54685170","137988840","137809827","4790959","681333","244517669","253778542","92006750","90259456","152510919","163519086","1261895","1969152","10714635","11780067","120030124",0,0,40,234864,0,0,234864,"2009",1.131
