"pnhwht12","pnhblk12","phisp12","pntv12","pfb12","polang12","phs12","pcol12","punemp12","pflabf12","pprof12","pmanuf12","pvet12","psemp12","hinc12","incpc12","ppov12","pown12","pvac12","pmulti12","mrent12","mhmval12","p30old12","p10yrs12","p18und12","p60up12","p75up12","pmar12","pwds12","pfhh12"
42.11000061,2.160000086,30.88999939,0,16.43000031,25.39999962,38.86999893,22.43000031,18.48999977,62.45999908,43.91999817,2.720000029,8.75,5.289999962,87656,28362,6.769999981,87.04000092,4.010000229,0,1262,194900,7.71999979,57.04999924,21.01000023,16.90999985,4.130000114,45.09999847,23.09000015,10.92000008
88.16999817,0.230000004,4.289999962,0,26.51000023,40.22000122,36.52000046,30.21999931,16.88999939,54.18000031,52.25999832,0,0.850000024,15.47999954,58611,19387,11.77000046,40.15000153,9.739999771,67.86000061,1083,584500,99.31999969,50.38000107,25.70999908,16.62999916,10.10999966,45.70000076,11.76000023,3.980000019
88.44000244,6.630000114,1.639999986,0,1.00999999,3.210000038,61.02000046,17.63999939,11.81000042,70.87000275,28.32999992,16.75,16.26000023,3.210000038,47830,26795,9.329999924,64.52999878,5.179999828,34.20999908,668,137400,78.94000244,63.15000153,22.17000008,18.68000031,8.970000267,48.59999847,24.38999939,14.27000046
96.36000061,0.579999983,0.730000019,0.819999993,0.25999999,13.64000034,65.27999878,14.86999989,2.809999943,63.09000015,34.27999878,12.09000015,9.829999924,16.30999947,54189,19533,11.56999969,83.33000183,11.02000046,0.239999995,384,137100,51.38999939,52.5,31.78000069,18.10000038,4.050000191,68.19999695,12,4.849999905
11.01000023,79.37999725,8.220000267,0,0.49000001,4.570000172,59.75999832,11.89999962,12.47999954,56.88000107,20.59000015,12.43999958,6.550000191,15.38000011,28000,15149,19.38999939,36.09999847,34.59999847,35.13999939,805,148300,88.47000122,76.13999939,28.51000023,12,4.03000021,29.53000069,20.72999954,19.11000061
76.83999634,0.109999999,19.13999939,0.140000001,8.140000343,21.40999985,28.04000092,26.81999969,10.81999969,53.47000122,47.13000107,7.150000095,6.360000134,4.329999924,53468,16485,10.96000004,50.84999847,16.56999969,27.72999954,668,179100,80.01999664,70.98999786,28.05999947,9.619999886,2.75,54.61000061,15.32999992,3.519999981
98.48000336,0.409999996,0.620000005,0,0.970000029,1.889999986,49.04000092,21.44000053,6.059999943,54.04999924,34.65999985,11.82999992,13.93000031,17.73999977,51724,24658,9.140000343,80.95999908,29.67000008,8.56000042,468,92600,82.44000244,51.02999878,20.70999908,27.12999916,7.900000095,54.70000076,21.20999908,5.869999886
84.61000061,2.660000086,4.590000153,0.730000019,8.630000114,9.31000042,10.47000027,70.84999847,1.580000043,46.04000092,59.08000183,7.460000038,11.53999996,21.27000046,126563,60183,2.460000038,87.66999817,5.96999979,5.349999905,1375,367500,4.119999886,92.33999634,28.48999977,18.29999924,4.369999886,74.36000061,6.829999924,0.870000005
90.47000122,2.440000057,2.380000114,1.25,5.139999866,7.590000153,53.40999985,20.96999931,6.860000134,61.31999969,36.40000153,8.760000229,11.36999989,16.25,32969,16163,22.46999931,62.22000122,13.67000008,27.47999954,663,162100,58.84999847,62.70000076,21.29000092,13.73999977,3.980000019,37.00999832,16.04999924,16.89999962
17.59000015,4.199999809,4.849999905,0,62.47000122,70.68000031,22.62999916,60.43000031,6.380000114,52.52999878,59.54000092,18.70000076,1.179999948,4.75,83964,36587,12.81999969,45.41999817,4.570000172,53.27000046,1408,360700,50.43000031,81.75,26.67000008,11.36999989,3.269999981,61.83000183,12.72000027,7.539999962
67.23000336,27.07999992,3.359999895,0,0.819999993,2.00999999,63.74000168,11.65999985,6.710000038,53.06000137,23.89999962,8.43999958,7.980000019,4.409999847,38958,20670,21.47999954,66.80999756,30.04999924,7.619999886,320,61100,58.18999863,51.54000092,23.06999969,18.47999954,7.340000153,43.06999969,22.71999931,10.19999981
76.97000122,0.790000021,17.12999916,0,8.130000114,16.69000053,22.90999985,36.61000061,8.390000343,73.44000244,45.86999893,5.139999866,10.67000008,10.19999981,82560,34388,3.829999924,87.09999847,5.539999962,6.699999809,1264,239800,18.51000023,58.06999969,24.81999969,17.68000031,4.619999886,51.70000076,20.20000076,9.680000305
94.75,1.879999995,0.790000021,0.400000006,0.639999986,3.670000076,40.97999954,17.97999954,10.36999989,80.25,24.29999924,13.28999996,10.57999992,5.329999924,48442,23847,7.190000057,48.63000107,9.699999809,49.90000153,625,165800,83.94000244,72.11000061,21.75,15.15999985,6.590000153,34.75,29.95000076,22.93000031
9.930000305,37.88999939,43.86000061,0,25.31999969,41.06999969,55.43000031,15.25,6.539999962,61.56000137,20.60000038,7.010000229,5.690000057,5.570000172,33214,16120,31.02000046,43.65999985,17.12000084,52.11999893,600,109000,12.78999996,91.73999786,36.90999985,8.020000458,1.399999976,42.63000107,16.62999916,27.59000015
59.61000061,30.67000008,4.340000153,0,8.579999924,9.069999695,36.66999817,34.81000137,12.69999981,63.77000046,50.43000031,4.349999905,18.40999985,19.11000061,41840,27883,29.19000053,59.09000015,16.21999931,16.97999954,653,206300,90.94000244,62.54999924,14.47000027,24.37000084,5.429999828,45.97000122,31.17000008,16.07999992
63.88999939,34.13999939,0,0,2.369999886,1.820000052,40.86000061,39.11000061,18.22999954,63.91999817,51.13000107,9.279999733,9.859999657,6.079999924,42933,33689,20.90999985,57.93000031,17.54999924,53.70000076,442,101800,89.93000031,63.45000076,7.96999979,26.52000046,6.989999771,32.65000153,30.39999962,8.06000042
11.39000034,13.01000023,34.58000183,5.230000019,46.88999939,58.34000015,49.47999954,24,7.519999981,57.36000061,14.48999977,4.590000153,5.679999828,8.300000191,46418,23500,20.51000023,52.09000015,12.81999969,75.91000366,991,350000,95.48999786,46.31999969,22.77000046,25.11000061,10.39999962,39.29000092,22.38999939,17.42000008
34.02999878,18.71999931,21.28000069,0.910000026,27.92000008,42.79000092,29.57999992,48.88000107,7.559999943,74.19000244,52.33000183,10.71000004,4.059999943,9.890000343,71429,45456,19.19000053,57.31000137,6.400000095,28.44000053,1118,524900,85.62000275,60.61999893,21.92000008,14.90999985,3.680000067,50.50999832,14.02999973,11.15999985
88.22000122,0.769999981,9.149999619,0.829999983,3.190000057,7.340000153,62.63000107,11.02999973,5.019999981,47.18999863,31.37000084,11,10.53999996,12.42000008,41439,23006,13.18000031,80.20999908,19.28000069,0,516,85600,40.49000168,57.13000107,24.61000061,21.79000092,5.230000019,54.36000061,24.86000061,12.32999992
91.26000214,1.100000024,1.159999967,0.720000029,6.550000191,7.440000057,31.73999977,36.13000107,6.110000134,61.22000122,35.22999954,7.389999866,9.699999809,4.909999847,39049,28631,13.19999981,41.22000122,8.170000076,52.49000168,648,165300,33.52999878,76.44999695,20.12999916,22.47999954,7.940000057,49.40000153,22.54000092,13.40999985
91.58000183,0.109999999,5.760000229,0,3.559999943,4.289999962,25.21999931,33.04000092,6.960000038,59.65000153,38.31000137,7.409999847,20.87000084,10.53999996,83920,38265,3.660000086,82.52999878,9.850000381,2.619999886,865,351600,49.38000107,60.11000061,19.43000031,26.39999962,4.329999924,64,18.51000023,8.020000458
87.41999817,2.960000038,1.350000024,0.180000007,5.550000191,6.960000038,29.13999939,44.75999832,7.880000114,59.00999832,52,16.98999977,5.679999828,16.53000069,107125,55605,4.050000191,94.62999725,11.13000011,4.21999979,320,237500,24.95000076,56.09000015,22.78000069,26.87000084,3.630000114,75.33999634,8.260000229,2.480000019
40.95000076,0,7.380000114,0,21.98999977,23.27000046,15.06999969,62.08000183,3.039999962,49.31000137,53.65999985,3.430000067,8.5,28.94000053,116767,64849,5.710000038,79.84999847,22.73999977,14.97999954,2001,1000001,72.41000366,53.25999832,21.61000061,32.15999985,11.35999966,70.98000336,13.19999981,4.190000057
59.34999847,0,38.49000168,1.649999976,9.130000114,30.87999916,32.22000122,25.93000031,3.00999999,31.67000008,42.75999832,0,17.80999947,30.45999908,48491,20330,19.78000069,98.15000153,52.38999939,0,0,150900,59.25,30.32999992,22.62000084,31.61000061,14.65999985,46.61000061,21.87999916,4.239999771
87.97000122,1.799999952,8.989999771,0,4.119999886,8.050000191,62.95000076,8.050000191,24.82999992,48.18000031,25.34000015,19.11000061,8.68999958,6.489999771,26581,16088,28.30999947,60.25,9.420000076,16.35000038,275,73900,74.44999695,54.59000015,20.37999916,23.82999992,7.639999866,53.34000015,21.87000084,11.85999966
46.81000137,22.87999916,22.68000031,0,30.23999977,46.09999847,30.29999924,37.88000107,5.820000172,65.68000031,40.50999832,2.75999999,6.650000095,10.75,55633,32162,18.40999985,61.18000031,24.02000046,66.70999908,984,211500,64.76999664,75.94000244,23.42000008,19.51000023,7.460000038,47.25999832,24.98999977,13.35999966
19.12999916,79.20999908,0.74000001,0,0.180000007,0.239999995,59.38000107,8.590000153,30.23999977,55.77000046,18.60000038,7.989999771,3.670000076,4.239999771,22583,12002,44.61999893,56.29999924,10.89000034,13.31000042,310,52700,68.20999908,50.86000061,25.72999954,15.81000042,6.010000229,24.82999992,23.87999916,33.02000046
91.55000305,3.869999886,0.600000024,0.239999995,3.269999981,7.670000076,53.13999939,14.17000008,4.260000229,59.40000153,27.5,17,7.480000019,4.5,49941,22434,16.38999939,79.43000031,9.520000458,7.21999979,586,127900,87.01000214,37,23.56999969,21.25,11.18999958,41.50999832,26.54999924,4.929999828
71.87000275,25.85000038,0.639999986,0,1.25999999,2.630000114,35.81000137,31.20999908,5.400000095,59.13999939,42.00999832,13.89000034,7.789999962,11.35000038,47610,30010,10.32999992,54.74000168,9.25,33.86999893,449,151700,60.29000092,55.22999954,22.81999969,26.48999977,7.389999866,54.02000046,21.98999977,11.86999989
90.22000122,4.75,2.519999981,0,1.529999971,2.440000057,64.84999847,8.960000038,11.19999981,51.52999878,20.09000015,3.130000114,13.68999958,10.27999973,34682,18371,18.29000092,81.68000031,14.39000034,0,543,101700,27.88999939,55.77000046,22.04999924,25.27000046,7.380000114,56.93000031,22.45000076,13.14000034
34.93000031,60.56999969,2.450000048,0.430000007,6.389999866,6.480000019,41.04999924,28.26000023,13.63000011,53.02000046,36.09999847,3.910000086,5.190000057,7.110000134,26038,15289,27.75,13.69999981,11.55000019,66.75,552,78300,69.08000183,83.66999817,10.84000015,9.670000076,2.670000076,12.18999958,15,27.42000008
100,0,0,0,0.949999988,2.859999895,35.09999847,25.45999908,10.13000011,60.13000107,37.97999954,15.80000019,6.96999979,10.07999992,76004,35208,4.309999943,95.59999847,1.330000043,0,914,237000,47.34999847,46.52000046,25.01000023,16.81999969,5.78000021,59.61000061,12.18999958,1.210000038
95.77999878,0,1.019999981,2.140000105,1.980000019,2.420000076,51.75,18.63999939,6.599999905,51.99000168,27.81999969,13.81000042,13.21000004,9.789999962,38858,21900,16.20000076,78.58000183,16.37999916,7.949999809,364,119800,50.43999863,56.65999985,23.11000061,22.60000038,5.820000172,54.54999924,22.30999947,13.64999962
51.45999908,11.69999981,32.75,0,14.07999992,27.11000061,17.23999977,59.33000183,4.179999828,65.48999786,60.77000046,3.109999895,2.74000001,8.890000343,64211,42064,14.93999958,43,7.059999943,51.33000183,888,354800,19.62000084,100,17.77000046,4.5,1.840000033,36.68000031,12.21000004,9.590000153
78.43000031,2.579999924,1.50999999,0,25.75,33.13000107,15.55000019,67.01999664,7.619999886,59.13999939,52.75999832,7.090000153,7.659999847,18.62000084,102067,58619,1.330000043,83.62000275,8.609999657,26.12999916,2001,469800,54.79999924,47.88000107,19.32999992,34.24000168,13.72000027,59.02000046,22.19000053,5.039999962
46.66999817,25.72999954,3.640000105,1.350000024,22.61000061,27.32999992,34.47999954,52.36999893,6.579999924,48.52999878,79.97000122,1.25,7.599999905,0,21042,23538,39.97000122,0.800000012,32.54999924,96.63999939,834,0,84.16000366,90.34999847,3.589999914,8.630000114,3.00999999,17.81999969,12.63000011,10
70.62000275,4.650000095,17.89999962,1.110000014,5.590000153,14.26000023,31.14999962,21.96999931,9.840000153,37.70999908,26.40999985,2.289999962,24.82999992,0,42568,17859,5.449999809,1,7.539999962,55.52999878,1305,9999,26.37999916,99,29.42000008,0.25999999,0,61.06999969,1.779999971,4.659999847
54.20999908,1.340000033,43.49000168,0.479999989,7.949999809,25.68000031,56.56999969,13.97000027,8.829999924,45.59999847,36.72999954,1.789999962,7.739999771,17.60000038,30938,16540,30.43000031,73.62999725,15.89999962,10.03999996,341,94200,75.94000244,47.75999832,24.52000046,22.40999985,8.329999924,42.18999863,26.46999931,18.29000092
12.43999958,1.75,77.48000336,0,43.31000137,74.83999634,73.48999786,8.399999619,13.39999962,51.34999847,14.36999989,14.09000015,2.799999952,12.06000042,59255,14978,9.880000114,60.41999817,4.659999847,22.71999931,1316,294500,84.51000214,45.75999832,29.05999947,12.26000023,6.099999905,50.45000076,14.77999973,15.52000046
50.27000046,1.350000024,10.59000015,0,47.38999939,58.13999939,24.78000069,51.86000061,6.929999828,65.19000244,54.77000046,3.099999905,2.799999952,10.25,79762,38488,9.659999847,28.95999908,10.56000042,86.61000061,1439,869200,84.97000122,64.19999695,15.15999985,19.20000076,6.570000172,47.38000107,14.18000031,2.380000114
51.00999832,5.739999771,11.21000004,0.150000006,23.69000053,39.63999939,7.889999866,73.40000153,5.550000191,55.02000046,71.70999908,5.389999866,6.940000057,16.38999939,163505,67759,1.830000043,91.33999634,2.579999924,3.140000105,1000,396500,3.349999905,72.87000275,23.27000046,12.85000038,2.619999886,65.73000336,9.760000229,3.730000019
74.22000122,22.22999954,1.629999995,0,2.519999981,6.820000172,32.11000061,33.65999985,0.670000017,61.29000092,36.18999863,10.81000042,13.97999954,7.800000191,44577,30118,7.019999981,62.91999817,3.880000114,31.81999969,654,135500,81.43000031,60.18999863,24.09000015,21.94000053,8.170000076,38.38000107,32.81000137,16.20999908
1.379999995,94.91999817,2.75999999,0,26.17000008,21.29999924,54.5,15.47000027,24.53000069,70.55999756,30.20000076,5.139999866,5.400000095,2.980000019,35867,22992,19.86000061,30,7.880000114,73.44000244,758,203000,75.48999786,70.27999878,20.54000092,18.81999969,6.400000095,26.26000023,24.10000038,19.87000084
45.88000107,8.020000458,39.09000015,0,23.77000046,36.11000061,66.61000061,11.03999996,6.980000019,52.65000153,20.48999977,5.699999809,9.880000114,4.550000191,32318,16740,24.37000084,42.49000168,20.61000061,53.84000015,673,141500,84.06999969,76.76000214,28.06999969,14.35999966,3.730000019,34.99000168,22.38999939,24.02000046
77.05000305,0.560000002,13.10999966,0,18.30999947,27.19000053,7.650000095,77.88999939,2.730000019,73.62999725,72.62000275,3.029999971,5.5,18.25,99322,93177,7.440000057,49.77000046,13.55000019,51.40999985,1125,493800,61.08000183,76.16000366,14.72000027,23.29000092,4.570000172,44.08000183,17.38999939,14.5
68.22000122,2.410000086,11.25,0,18.80999947,28.25,14.85000038,55.99000168,7.96999979,62.20000076,57.70999908,7.889999866,10.44999981,14.78999996,110714,36817,3.349999905,94,10.56000042,0.340000004,535,254500,17.96999931,85.80999756,29.70000076,13.56999969,4.190000057,68.84999847,13.06000042,2.430000067
22.62000084,29,46.02000046,0,5.639999866,38.88000107,80.55999756,4.849999905,25.02000046,43.00999832,10.32999992,19.37000084,7.860000134,1.679999948,23237,11086,55.56000137,53.72000122,15.75,16.47999954,607,71100,97.01999664,73.12000275,35.79000092,8.510000229,1.50999999,23.45999908,19.31999969,39.40000153
18.92000008,16.27000046,56.70000076,0,30.04000092,62.40999985,53.02000046,29.54000092,8.930000305,62.59999847,31.55999947,3.059999943,2.390000105,8.369999886,34310,19956,28.44000053,1.570000052,7.820000172,97.91000366,920,593800,80.81999969,61.63000107,17.77000046,10.77000046,4.329999924,32.72000122,17.02000046,17.01000023
95.76000214,0.180000007,1.299999952,0,1.440000057,3.460000038,34.38000107,41.38999939,4.440000057,52.06000137,57.34000015,9.239999771,15.56000042,13.77999973,75605,43136,8.979999542,80.86000061,5.619999886,0,536,279400,30.79999924,58.47999954,22.15999985,21.10000038,4.269999981,70.54000092,11.52000046,1.980000019
96.04000092,0.090000004,2.529999971,0,3.470000029,4.889999866,19.12000084,64.41000366,2.420000076,56.52999878,57.65000153,2.549999952,8.56000042,19.11000061,67216,39995,2.559999943,64.80999756,12.46000004,27.65999985,643,201200,98.04000092,57.86999893,25.81999969,21.45000076,8.210000038,55.34999847,20.86000061,5.010000229
64.80000305,26.96999931,3.130000114,2.920000076,6.110000134,10.65999985,16.20999908,36.75999832,8.600000381,81.70999908,33.81000137,6.730000019,9.850000381,3.339999914,38317,24969,9.899999619,20.13999939,12.76000023,64.80000305,639,134600,39.40000153,88.06999969,21.29000092,9.029999733,0.899999976,32.95000076,14.71000004,21.30999947
2.809999943,36.54999924,54.68999863,0,39.77999878,48.15000153,66.75,15.05000019,10.51000023,54.04999924,17.90999985,7.789999962,1.779999971,5.639999866,37441,15521,27.86000061,14.75,4.690000057,89.25,1065,459600,80.33000183,76.37000275,28.20999908,10.84000015,3.25999999,25.30999947,18.54000092,36.29000092
80.26000214,2.920000076,3.599999905,0,17.86000061,26.04000092,25.46999931,55.08000183,3.279999971,56.83000183,59.99000168,4.210000038,3.900000095,18.17000008,112583,55507,0.25,85.37999725,1.850000024,8.81000042,1298,670400,82.70999908,44.11999893,25.71999931,17.37999916,4.139999866,63.54000092,9.130000114,4.230000019
62.22999954,4.570000172,19.59000015,0.389999986,16.40999985,21.34000015,47.04000092,18.54999924,10.67000008,63.49000168,21.70000076,9.899999619,5.28000021,11.56999969,27791,16019,27.87999916,30.37999916,24.28000069,60.66999817,425,92400,80.44000244,74.51000214,14.39999962,13.47000027,6.619999886,26.54000092,14.57999992,19.31999969
85.59999847,0.100000001,6.760000229,0.129999995,9.149999619,11.75,31.82999992,23.20000076,11.06999969,64.15000153,37.13999939,10.14000034,12.93000031,23.05999947,76582,30896,7.820000172,90.72000122,6.010000229,0,750,369200,68.15000153,38.90000153,21.28000069,27.48999977,8.75,67.81999969,13.48999977,2.930000067
76.61000061,0,12.93000031,0.699999988,9.149999619,7.659999847,11.98999977,64.51999664,0.970000029,69.79000092,65.09999847,30.89999962,11.73999977,11.72000027,114206,76051,1.409999967,36.24000168,21.70000076,32.02000046,2001,1000001,78,66.27999878,13.10000038,22.52000046,10.98999977,48.58000183,12.35000038,2.99000001
71.48000336,25.42000008,1.169999957,0,1.370000005,1.039999962,16.81999969,65.09999847,1.809999943,54.36999893,60.22999954,5.170000076,15.61999989,10.81999969,69900,46913,6.849999905,84.29000092,9.199999809,10.92000008,644,218100,84.43000031,62.27999878,26.18000031,23.93000031,7.800000191,62.18999863,16.76000023,12.98999977
82.41000366,7.619999886,8.75,0,11.21000004,13.86999989,46.81000137,16.12000084,3.49000001,65.55999756,29.78000069,22.82999992,7.070000172,2.569999933,42308,20663,16.46999931,76.83000183,2.170000076,17.70000076,502,89900,97.27999878,63.40999985,29.39999962,16.59000015,6.119999886,48.22000122,17.98999977,24.36000061
90.40000153,0,9.600000381,0,37.11000061,57.54999924,31.25,27.44000053,6.539999962,65.48999786,21.62000084,4.349999905,12.32999992,16.02000046,61563,34389,1.519999981,97.01999664,5.789999962,0,0,375500,88.79000092,36.11000061,24.47999954,30.25,12.19999981,67.65000153,11.21000004,3.829999924
70.56999969,1.399999976,8.909999847,0,20.68000031,24.88999939,22.95000076,60.22999954,7.300000191,62.5,41.04000092,4.840000153,3.49000001,28.10000038,103750,44696,13.13000011,60.56000137,0,30.78000069,988,524000,4.429999828,71.02999878,30.92000008,6.369999886,0,64.65000153,6.389999866,5.150000095
57.34000015,35.06000137,3.880000114,0.150000006,5.239999771,7.989999771,34.77999878,44.43000031,12.55000019,52.13999939,41.04000092,10.32999992,3.769999981,8.899999619,33138,17601,38.77000046,54.38000107,13.75,28.70000076,642,98600,21.44000053,74.86000061,13.96000004,12.02999973,4.199999809,31.82999992,9.890000343,12.81999969
73.88999939,3.930000067,11,0,24.45999908,31.06999969,18.26000023,46.40000153,15.31999969,60.04999924,57.24000168,2.660000086,5.889999866,15.89999962,74657,42812,7.769999981,49.52000046,11.69999981,53.86999893,1244,723900,83.01000214,64.58000183,17.56999969,19.45000076,5.420000076,42.36999893,20.94000053,17.47999954
4.289999962,92.88999939,0.560000002,1.25,0.219999999,0.25,63.41999817,9.430000305,29.53000069,43.25,13.93999958,16.37999916,7.159999847,7.820000172,13821,9461,61.86000061,34.00999832,13.72999954,36.70999908,332,56300,75.93000031,56.34999847,30.64999962,19.32999992,3.460000038,15.42000008,31.68000031,48.24000168
74.19000244,18.63999939,2.049999952,0.50999999,0.75,2.019999981,55,11.56000042,9.930000305,57.56999969,27.43000031,16.53000069,9.579999924,11.32999992,42589,19827,12.88000011,74.73999786,6.159999847,10.39999962,396,82800,73.70999908,51.24000168,22.95000076,23.40999985,9.460000038,50.65999985,25.37999916,12.63000011
